dataset,view,family,q,d2,d2_ceiling,e_original,n,mean_offdiag,std_offdiag,fid_near,fid_far,near_far_ratio,kernel_alive,alignment,knn_acc,cluster_ari,oneclass_auc,krr_r2,qsvm_f1,last_alive,twonn,twonn_ceiling,pca95
intrinsic2,prefix,fidelity,6,0.7203213491478936,2,20,32,0.01806514897262323,0.03307808664824863,0.04621060455372581,0.010887533194270394,4.244359464092777,False,0.306674419981557,0.2,0.0,0.45833333333333337,-0.0466797713075815,0.75,False,12.984317397156488,13,19
intrinsic2,prefix,rbf,6,0.7203213491478936,2,20,32,0.7354547676185681,0.1717025013543686,0.9963496931159131,0.48454430778564,2.0562612687975137,True,0.8128318304446799,0.9,0.6495126705653022,1.0,0.9993755800055815,1.0,True,12.984317397156488,13,19
intrinsic2,prefix,fidelity,7,0.7203213491478936,2,20,32,0.009092851576921858,0.017911432618081133,0.019402879582357157,0.007937364203294592,2.4444990913108824,False,0.2754166036674385,0.5,0.0,0.29166666666666663,-0.02584482919099873,0.75,False,12.984317397156488,13,19
intrinsic2,prefix,rbf,7,0.7203213491478936,2,20,32,0.7654496758495569,0.15376064099961864,0.9964645063326435,0.5372213445684044,1.8548490606477823,False,0.8039763331954309,0.9,0.6495126705653022,1.0,0.9994918554528691,1.0,False,12.984317397156488,13,19
intrinsic2,prefix,fidelity,8,0.7203213491478936,2,20,32,0.004444376845155813,0.010011173180578183,0.005793640092838826,0.001377585147283598,4.205649359869377,False,0.2608571164829362,0.4,0.0,0.4166666666666667,-9.034859692125252e-05,0.75,False,12.984317397156488,13,19
intrinsic2,prefix,rbf,8,0.7203213491478936,2,20,32,0.7891429533098249,0.13901401239138317,0.996246347487018,0.5802814277451299,1.7168330741830797,False,0.796653435761889,0.9,0.6495126705653022,1.0,0.9995655067417332,1.0,False,12.984317397156488,13,19
moons,pca,fidelity,2,0.7203213491478936,2,20,32,0.24583587957959718,0.23098669467578134,0.7678498182355108,0.2056344418268768,3.7340525809482927,True,0.6938356583227812,1.0,0.06769951829188908,1.0,-0.2216202095045856,1.0,False,12.639195022327543,13,19
moons,pca,rbf,2,0.7203213491478936,2,20,32,0.4887377170433137,0.29593525181867386,0.986660920314198,0.015720251814584554,62.76368419231159,True,0.7470954046482712,0.8,0.2258945554453675,0.9583333333333334,0.999138281554947,0.8,False,12.639195022327543,13,19
moons,pca,fidelity,3,0.7203213491478936,2,20,32,0.13185361091877898,0.15009353718715474,0.2973413406383548,0.13866062303276522,2.144381974744868,True,0.5818736041237709,0.8,0.37079382633727453,1.0,-2.1329369157971967,0.8888888888888888,True,12.639195022327543,13,19
moons,pca,rbf,3,0.7203213491478936,2,20,32,0.5865471560994571,0.26585000938334913,0.9863968671998091,0.061561884610897635,16.022850395733304,True,0.7604389013153965,0.8,0.1653768615464655,0.9166666666666667,0.9987396004349662,0.8,False,12.639195022327543,13,19
moons,pca,fidelity,4,0.7203213491478936,2,20,32,0.07542519434806565,0.10236560609760705,0.20387767353256336,0.0536974409367828,3.796785656370208,False,0.4882906591142446,0.9,0.003124593151933342,0.875,-0.11669446478405421,1.0,False,12.639195022327543,13,19
